StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q102,Q109,Q109_DO,Q110,Q92,Q93,Q94,Q95,Q96,Q97,Q98,Q99,Q111,Q112,Q113,Q114,Q115,Q104,Q105,Q106,Q107,Q108,Q100,Q6,Q7,Q2,Q4,Q5,Q12,Q13,Q9,Q10,Q11,Q18,Q19,Q15,Q16,Q17,Q24,Q25,Q21,Q22,Q23,Q30,Q31,Q27,Q28,Q29,Q36,Q37,Q33,Q34,Q35,Q42,Q43,Q39,Q40,Q41,Q48,Q49,Q45,Q46,Q47,Q54,Q55,Q51,Q52,Q53,Q60,Q61,Q57,Q58,Q59,rid,age,pid,SUPNAME,SUPPLIER_ID,name,name2,name3,name4,name5,name6,name7,name8,name9,name10,Q98 - Parent Topics,Q98 - Sentiment Polarity,Q98 - Sentiment Score,Q98 - Sentiment,Q98 - Topic Sentiment Label,Q98 - Topic Sentiment Score,Q98 - Topics,rights_DO
2021-05-19 12:37:40,2021-05-19 12:51:07,IP Address,24.117.204.185,100,807,True,2021-05-19 12:51:08,R_2dyzo97FOrXsGNE,,,,,43.5780029296875,-116.2953948974609375,anonymous,EN,Yes,I understand,I understand|I do not understand,Moderately interested,79,Female,"$0 - $24,999",Divorced/Widowed,Master's degree,White,Russia,2019,Yes,Russia,Russia,Ryussia,Russia,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Donald Trump,Asian or Pacific Islander,Vietnamese,Yes,"Low income (Less than $40,100)",Master's degree,Asian or Pacific Islander,Korean,Yes,"Low income (Less than $40,100)",Bachelor's degree,Asian or Pacific Islander,Other Asian,Yes,"Low income (Less than $40,100)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Other Asian,Yes,"Middle income	($41,000 - $120,400)",High school,Hispanic,,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",High school,60a55ac0-06d2-5ffc-6876-eb263625cf6e,79,,,,May Nguyen,Thanh Kim,Thanh Patel,John Schmidt,Andrew Nguyen,Andrew Kim,Cindy Li,Miguel Lopez,Peter Tran,Andy Yang,,,,,,,,Q105|Q107|Q108|Q106|Q104
2021-05-19 12:44:35,2021-05-19 12:51:13,IP Address,70.121.76.72,100,398,True,2021-05-19 12:51:14,R_1OktQvEt0gjU12X,,,,,30.5045013427734375,-97.82089996337890625,anonymous,EN,Yes,I understand,I understand|I do not understand,Extremely interested,40,Male,"$75,000 - $99,999",Married,Master's degree,White,US,2000,Yes,US,US,1976,2000,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Donald Trump,White,,Yes,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Upper income (More than $120,400)",Master's degree,60a55c19-55d8-9883-b159-4b45eafde797,41,,,,Wei Chen,Guadalupe Garcia,Alan Yang,John Hoffman,Jennifer Pham,Latasha Sullivan,Alan Li,Jesus Torres,Latonya Burke,Cindy Tran,,,,,,,,Q104|Q105|Q106|Q108|Q107
2021-05-19 12:39:21,2021-05-19 12:51:32,IP Address,172.58.139.128,100,730,True,2021-05-19 12:51:32,R_cIaRy73kaygTva1,,,,,41.7696990966796875,-87.6985015869140625,anonymous,EN,Yes,I understand,I understand|I do not understand,Very interested,34,Female,"$25,000 - $49,999",Married,Some college,Hispanic or Latino,none,now,Yes,none,none,note,none,Somewhat disagree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Joe Biden,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Low income (Less than $40,100)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,60a55b1c-9b17-c841-aa99-8a55dda03b89,34,,,,Robert Ryan,Andy Tran,Vivian Pham,Jermaine Williams,Thomas Johnston,Hong Nguyen,Robert Hansen,Alex Li,Li Kim,Tanisha Weaver,,,,,,,,Q107|Q108|Q105|Q106|Q104
2021-05-19 12:42:07,2021-05-19 12:51:34,IP Address,67.176.136.225,100,567,True,2021-05-19 12:51:35,R_b3ePmzvfrdymGjv,,,,,41.5883026123046875,-87.45929718017578125,anonymous,EN,Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",29,Female,"$75,000 - $99,999",Single,Some college,White,N/A,N/A,Yes,Croatia,Canada,1969,1968,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Strongly Agree,Did not vote/not eligible to vote,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Master's degree,60a55bb0-9101-7b81-5c4a-c8a1c582a783,29,,,,Thanh Wang,Hung Yang,Mark Ryan,Jennifer Nguyen,Cecilia Tran,William Meyer,Roosevelt Weaver,Thanh Tran,David Wang,Eric Kim,,,,,,,,Q106|Q105|Q104|Q108|Q107
2021-05-19 12:43:32,2021-05-19 12:51:51,IP Address,107.15.229.127,100,498,True,2021-05-19 12:51:51,R_29ujm6Lp3MrT3uP,,,,,35.9806060791015625,-78.84259796142578125,anonymous,EN,Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",19,Male,"$75,000 - $99,999",Single,Some college,Asian,Korea,2001,Yes,Korea,,1984,,Strongly disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,Strongly Agree,Joe Biden,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Other Asian,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Ph.D. degree,Hispanic,,Yes,"Upper income (More than $120,400)",Ph.D. degree,White,,Yes,"Low income (Less than $40,100)",High school,60a55c1c-ea4a-4db0-7b40-eace2466e23f,18,,,,David Ryan,Wei Pham,Mary Olson,John Schmidt,Jesus Sanchez,Jorge Garcia,Andrew Le,Ebony Burke,Salvador Rodriguez,Jane Le,,,,,,,,Q106|Q104|Q108|Q107|Q105
2021-05-19 12:44:33,2021-05-19 12:51:56,IP Address,70.173.51.243,100,442,True,2021-05-19 12:51:56,R_12nZf3KSiGzw5KY,,,,,35.9853973388671875,-115.11930084228515625,anonymous,EN,Yes,I understand,I do not understand|I understand,Very interested,68,Female,"$25,000 - $49,999",Married,High school degree,White,canada,1954,No,canada,canada,1954,1954,Neither agree nor disagree,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Joe Biden,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",High school,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",High school,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a5585d-390f-8027-0c8c-acbb3d33853f,68,,,,Andy Wang,Miguel Perez,Minh Li,Latasha Stone,James Schmidt,Jesus Torres,May Patel,Vivian Patel,Albert Li,Jian Tran,,,,,,,,Q106|Q107|Q105|Q108|Q104
2021-05-19 12:44:37,2021-05-19 12:52:35,IP Address,107.200.160.88,100,477,True,2021-05-19 12:52:35,R_2tqXRogARlm7wI5,,,,,28.688507080078125,-99.82779693603515625,anonymous,EN,Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",22,Female,"$50,000 - $74,999",Single,Bachelor's degree,Hispanic or Latino,"Mexico ","1999 ",No,"None ","None ","1999 ","1999 ",Strongly Agree,Strongly Agree,Strongly Agree,Somewhat agree,Strongly Agree,Joe Biden,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Upper income (More than $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,No,,Bachelor's degree,White,,No,"Low income (Less than $40,100)",Bachelor's degree,60a55c7d-b9fd-4cf3-4357-1c3fcf68c344,22,,,,Vivian Le,Jin Wang,Alejandro Perez,Jesus Hernandez,Lakisha Washington,Jorge Garcia,David Tran,Alice Kim,Robert Schmidt,Hector Martinez,,,,,,,,Q108|Q105|Q107|Q104|Q106
2021-05-19 12:44:05,2021-05-19 12:52:40,IP Address,73.43.207.137,100,514,True,2021-05-19 12:52:40,R_1QEPocFtJoUVEt0,,,,,33.9394989013671875,-84.20079803466796875,anonymous,EN,Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",24,Female,"$50,000 - $74,999",Married,Bachelor's degree,Asian,Vietnam,2010,No,,,,,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Joe Biden,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Chinese,No,"Upper income (More than $120,400)",Master's degree,Asian or Pacific Islander,Chinese,Yes,"Low income (Less than $40,100)",Ph.D. degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Ph.D. degree,Hispanic,,No,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Vietnamese,No,"Low income (Less than $40,100)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Ph.D. degree,60a55c28-4934-da59-e78f-2617b5034ab6,18,,,,Eric Nguyen,Li Le,May Yang,Grace Li,Cindy Kim,Julio Ramirez,Jane Wang,Miguel Gonzalez,Hung Nguyen,Cecilia Kim,,,,,,,,Q105|Q106|Q107|Q104|Q108
2021-05-19 12:46:55,2021-05-19 12:52:46,IP Address,107.77.253.59,100,350,True,2021-05-19 12:52:46,R_2tUkvj1HgRWJgS5,,,,,28.7115020751953125,-81.51349639892578125,anonymous,EN,Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",22,Female,"$25,000 - $49,999",Single,Bachelor's degree,Hispanic or Latino,Honduras,2002,No,Honduras,"Honduras ",1990,1990,Neither agree nor disagree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Joe Biden,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",High school,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",High school,Hispanic,,No,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",High school,60a55d2b-4f96-4988-5587-13a4dcf0d352,19,,,,Miguel Rodriguez,Miguel Hernandez,John Schmidt,Jane Le,Miguel Martinez,Mark Johnston,Sam Yang,Guadalupe Gonzalez,John Snyder,James Meyer,,,,,,,,Q106|Q107|Q105|Q108|Q104
2021-05-19 12:49:51,2021-05-19 12:52:46,IP Address,99.23.243.205,100,175,True,2021-05-19 12:52:47,R_3MlitZKXnfG1XIv,,,,,34.1526031494140625,-118.266998291015625,anonymous,EN,Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",35,Female,"$0 - $24,999",Single,Some college,White,Armenia,1989,Yes,,,,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Did not vote/not eligible to vote,White,,No,"Low income (Less than $40,100)",High school,White,,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Low income (Less than $40,100)",High school,60a55db4-fb16-b22c-13d6-644ff20dbcc5,35,,,,Hector Garcia,Li Chen,Guadalupe Martinez,Jermaine Stone,Hung Pham,Grace Nguyen,Alex Chen,Alice Le,Juan Ramirez,Young Chen,,,,,,,,Q104|Q108|Q106|Q105|Q107
2021-05-19 12:48:10,2021-05-19 12:52:53,IP Address,74.195.92.170,100,282,True,2021-05-19 12:52:53,R_37NPAllnG76MngR,,,,,35.5890960693359375,-77.345001220703125,anonymous,EN,Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",22,Female,"$25,000 - $49,999",Single,Some college,Hispanic or Latino,N/A,N/A,Yes,Mexico,,1990,,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Donald Trump,Hispanic,,Yes,"Low income (Less than $40,100)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Black or African American,,Yes,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Japanese,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Other Asian,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Other Asian,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Upper income (More than $120,400)",Ph.D. degree,60a55d3c-b5aa-43b2-c00e-16bbf795e0d4,21,,,,Jesus Ramirez,John Wagner,Jermaine Williams,Sam Tran,Yong Yang,Andy Kim,Grace Nguyen,Eric Nguyen,Cecilia Tran,Roosevelt Washington,,,,,,,,Q106|Q105|Q108|Q107|Q104
2021-05-19 12:49:39,2021-05-19 12:52:58,IP Address,173.68.23.185,100,199,True,2021-05-19 12:52:58,R_1OZEmPTFWtnDbAu,,,,,40.8730926513671875,-73.87259674072265625,anonymous,EN,Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",26,Female,"$100,000 +",Single,Bachelor's degree,White,Asia.,2011,No,,,,,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Joe Biden,White,,No,"Upper income (More than $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",High school,Black or African American,,Yes,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Asian Indian,No,"Middle income	($41,000 - $120,400)",Master's degree,Black or African American,,Yes,"Upper income (More than $120,400)",Master's degree,Asian or Pacific Islander,Japanese,Yes,"Middle income	($41,000 - $120,400)",Ph.D. degree,Other,,Yes,"Upper income (More than $120,400)",Ph.D. degree,Other,,No,"Low income (Less than $40,100)",Master's degree,60a55d93-7f1e-a24b-fa53-a7088c441195,20,,,,Alan Kim,John Wagner,Tamika Jackson,Dan Nguyen,Julio Gonzalez,Jin Chen,Tamika Stone,Hung Yang,Cecilia Chen,William Hansen,,,,,,,,Q106|Q104|Q108|Q107|Q105
2021-05-19 12:42:12,2021-05-19 12:53:01,IP Address,185.226.144.76,100,649,True,2021-05-19 12:53:02,R_11ZSm0jVRDgw7EE,,,,,40.7122955322265625,-74.00679779052734375,anonymous,EN,Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",45,Male,"$75,000 - $99,999",Married,Bachelor's degree,White,"America ",2000,Yes,"America ","America ",1980,1980,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Joe Biden,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Korean,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Hispanic,,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a55c1b-6d3d-1840-0c07-63d7be7a7c7e,45,,,,James Olson,Vivian Wang,Alice Li,Young Wang,Alex Patel,Amy Yang,Mark Olson,Vivian Pham,Thomas Snyder,Tanisha Weaver,,,,,,,,Q108|Q105|Q106|Q107|Q104
2021-05-19 12:48:34,2021-05-19 12:53:18,IP Address,166.205.141.31,100,284,True,2021-05-19 12:53:18,R_1daW49IC1gqS75N,,,,,45.0139007568359375,-93.15450286865234375,anonymous,EN,Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",30,Female,"$0 - $24,999",Single,High school degree,White,"Im not an immigrant ",Never,No,They didnt,No,Never,Never,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Joe Biden,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Asian Indian,Yes,"Low income (Less than $40,100)",Bachelor's degree,Asian or Pacific Islander,Japanese,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Chinese,No,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Asian Indian,No,"Low income (Less than $40,100)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a55d5b-5c9f-2869-22f5-05a302f230ad,30,,,,Javier Gonzalez,Jian Kim,May Wang,Thomas Hansen,Jane Yang,Hong Tran,Jermaine Stone,Thanh Wang,Alice Wang,Mary Hansen,,,,,,,,Q108|Q106|Q104|Q105|Q107
